16282	14	29090
13830	14	27115
14951	14	16186
33929	14	3166
32847	14	24291
41864	14	46576
42011	14	24352
24667	14	20720
44605	14	4171
20728	14	23731
20732	14	23740
20730	14	22253
15277	14	5407
25371	14	25705
9426	14	20942
20730	14	25359
26710	14	38892
33705	14	49707
20731	14	24172
6687	14	24262
20730	14	23953
13028	14	24632
20732	14	23696
4260	14	24750
33705	14	49662
20730	14	24169
13159	14	20947
20732	14	23914
22017	14	34380
1321	14	17495
2750	14	3797
15281	14	24201
22017	14	25349
19037	14	39151
21005	14	24540
13028	14	24385
42281	14	5907
26710	14	26741
24838	14	48704
20730	14	23927
41864	14	17374
20728	14	23692
20730	14	23835
22017	14	23763
24122	14	24312
25371	14	24008
46423	14	38092
24667	14	29139
33705	14	49668
24667	14	29452
26710	14	26901
22017	14	4549
13028	14	23724
13028	14	23786
26137	14	42316
43690	14	40715
18638	14	15507
9930	14	43345
20726	14	23714
15281	14	24193
24997	14	10837
42011	14	24020
20728	14	23743
41415	14	33291
13028	14	24640
33705	14	49741
20729	14	25690
13168	14	27104
22017	14	25371
15089	14	24005
6727	14	6724
20728	14	23912
32619	14	23358
25371	14	23883
15281	14	24189
13028	14	23566
20088	14	3300
12323	14	5405
20728	14	23924
42281	14	49587
22927	14	24219
41864	14	8013
13159	14	11143
5423	14	24856
33705	14	24982
22017	14	4566
20731	14	25717
20728	14	23776
20732	14	15505
5423	14	40511
20728	14	15101
32414	14	38046
20732	14	23974
28441	14	33848
42011	14	24018
22017	14	24339
33705	14	49706
15281	14	24211
33705	14	4464
13835	14	3385
22927	14	22821
20731	14	23736
14858	14	5483
33705	14	4451
24970	14	3555
33705	14	49684
34967	14	27685
2750	14	1389
20729	14	25718
33705	14	49687
22017	14	20727
33705	14	4309
20730	14	23882
22017	14	23805
33705	14	43668
33705	14	49612
33705	14	4025
20730	14	14999
2779	14	43670
22017	14	3611
6371	14	37808
33705	14	4328
10685	14	24065
15089	14	23829
20088	14	33338
33705	14	49709
33705	14	49680
4260	14	14295
33705	14	49724
41864	14	34755
25371	14	24166
24970	14	42480
22017	14	4559
24096	14	17973
2939	14	32401
20729	14	25700
20730	14	23952
18998	14	33162
20730	14	23876
41864	14	10634
13028	14	23847
13028	14	4546
20726	14	23928
20732	14	25685
9679	14	8135
41864	14	26041
19037	14	24525
34967	14	16290
33705	14	49678
33705	14	49740
17970	14	24401
20728	14	23963
13028	14	23885
13028	14	23717
6687	14	24261
33705	14	49705
25371	14	24220
26710	14	26905
42592	14	5410
46423	14	43693
2750	14	50156
17142	14	24599
23653	14	35608
26718	14	4936
33705	14	4316
24970	14	42481
25371	14	23986
22927	14	23844
20731	14	25315
46576	14	14215
19037	14	24524
2939	14	3969
25371	14	24015
33705	14	4317
12909	14	7566
41864	14	46353
42168	14	7976
22017	14	20732
20730	14	23961
48716	14	24167
33705	14	49744
33705	14	49625
33705	14	4467
26710	14	33530
7026	14	6677
33705	14	4310
44605	14	32787
20728	14	23897
49093	14	27855
20726	14	11219
22017	14	4528
24738	14	24651
20729	14	25725
15281	14	24210
44354	14	4650
17552	14	31107
45251	14	25712
20730	14	23802
24514	22	30170
25872	22	15818
25334	22	13846
23837	22	13028
23145	22	32130
18516	22	13835
14438	22	17411
23960	22	22927
25320	22	25371
9678	22	40053
26904	22	26710
24094	22	29074
38736	22	48223
37908	22	2547
40970	22	11942
14268	22	5394
23896	22	47448
13066	22	41871
24075	22	24105
8042	22	49159
16919	22	12186
40775	22	34571
22390	22	30565
20730	22	22017
43900	22	28694
32552	22	18467
36501	22	42000
39151	22	19037
25872	22	19879
20249	22	44532
23114	22	22017
25303	22	20728
2888	22	43534
40852	22	16697
28550	22	21264
28651	22	20636
34470	22	7508
25690	22	48974
24130	22	47373
35784	22	28374
29996	22	15335
15916	22	32501
23817	22	8579
24089	22	24105
40642	22	12753
2755	22	32688
18402	22	20238
23650	22	34571
42508	22	7088
8071	22	29972
25371	22	22017
3484	22	11398
24066	22	6114
34351	22	3849
20732	22	22017
23711	22	6750
16414	22	45281
23617	22	27270
41970	22	8947
29150	22	21311
23816	22	26071
42175	22	26710
10719	22	26698
26039	22	41864
25720	22	26872
23981	22	24631
25719	22	24615
38828	22	13159
24241	22	45281
24431	22	47373
50127	22	31376
32848	22	17554
29890	22	28436
25680	22	20731
24276	22	21264
23142	22	13028
23747	22	22429
25332	22	13028
7902	22	27270
24136	22	24108
24259	22	6687
24567	22	2547
19148	22	16282
14215	22	46576
16643	22	24109
24657	22	33413
42866	22	9863
5859	22	7934
42425	22	41864
38852	22	27964
23988	22	22429
30443	22	24614
21205	22	20849
25080	22	22017
23142	22	22017
24086	22	24109
24846	22	7683
25696	22	6268
26754	22	46024
32706	22	20763
38876	22	27270
13931	22	17401
14011	22	15497
34979	22	36427
23209	22	29531
42534	22	40845
23987	22	28859
5957	22	5951
23330	22	20849
41053	22	22017
23643	22	34571
24364	22	43694
25330	22	11750
35570	22	13895
23721	22	13028
25285	22	45251
26754	22	18231
24201	22	15281
29077	22	49159
30618	22	24738
7030	22	7026
17731	22	7125
33174	22	46024
15506	22	25357
13159	22	46787
7821	22	32565
28231	22	17736
25683	22	6114
35791	22	40040
23149	22	21673
44462	22	13394
27375	22	3849
16428	22	4598
22405	22	35836
24078	22	24109
25700	22	20729
23112	22	32967
23570	22	32452
24016	22	24383
31250	22	45281
35811	22	31359
42989	22	34377
16449	22	41871
30465	22	11771
33025	22	12383
17378	22	13883
25677	22	20732
6966	22	21348
25688	22	8985
29056	22	30168
18550	22	26499
23987	22	45945
35782	22	28377
23706	22	15088
13401	22	5107
35410	22	15281
23981	22	6750
9810	22	9692
25080	22	13028
32646	22	34571
37876	22	37731
43186	22	27720
15179	22	49159
15013	22	13159
14283	22	4260
22926	22	2547
24018	22	42011
29104	22	34719
31250	22	24110
29128	22	30170
23638	22	34571
29083	22	11473
20073	22	20849
49560	22	2823
23604	22	14411
31085	22	16402
29087	22	24667
24141	22	33273
29893	22	34719
21510	22	49893
24346	22	22017
22853	22	45298
15160	22	34719
15768	22	7765
13539	22	47226
15360	22	7765
24222	22	45040
11874	22	13374
24239	22	47373
24568	22	2547
15861	22	14311
23154	22	35836
29114	22	34719
24322	22	34719
23678	22	19879
4383	22	42685
24977	22	33709
31113	22	3826
24057	22	4010
24243	22	24109
22391	22	24667
7163	22	35260
25319	22	9984
33340	22	33109
4768	22	29531
35190	22	33303
42846	22	26908
38732	22	26710
24423	22	37592
24033	22	42011
8092	22	16257
42245	22	26721
34146	22	34571
22405	22	46024
33174	22	26242
6662	22	44431
8565	22	40670
24561	22	15088
33526	22	26721
19161	22	11513
25361	22	16481
19828	22	27785
25279	22	34139
30447	22	47448
41214	22	41871
9808	22	32493
29956	22	34719
34490	22	18170
24154	22	2896
14034	22	34571
27695	22	13883
20976	22	21311
19818	22	11068
48169	22	25214
41231	22	13522
25279	22	13846
